"","post_num","id","age","sex","mani_check","forum","att1_mean","att2_mean","value","button","post_att","emo","ego","post","headline","post_att_r","att1_mean_c","post_att_r_c","conf","echo","z_scores"
"528","p2",146,21,"2","unbal","unbal",5.83333333333333,5.83333333333333,3,"like",5.883928571,1.75,0,"Es steht fest, dass zwischen behaupteter und nachgewiesener Wirksamkeit in der alternativen Medizin ein Unterschied besteht. Sehr viele Methoden haben sich entweder als nicht ausreichend wirksam erwiesen oder es liegen dazu kaum qualitativ hochwertige wissenschaftliche Studien vor, die die Wirksamkeit von alternativen Heilmethoden belegen können. ","Mangelnde wissenschaftliche Belege",2.116071429,0.669273540536087,-0.655963499526528,1.32523704006262,"hostile",0.669273540536086
"529","p2",88,24,"2","unbal","unbal",5.83333333333333,5.33333333333333,2,"like",5.883928571,1.75,0,"Es steht fest, dass zwischen behaupteter und nachgewiesener Wirksamkeit in der alternativen Medizin ein Unterschied besteht. Sehr viele Methoden haben sich entweder als nicht ausreichend wirksam erwiesen oder es liegen dazu kaum qualitativ hochwertige wissenschaftliche Studien vor, die die Wirksamkeit von alternativen Heilmethoden belegen können. ","Mangelnde wissenschaftliche Belege",2.116071429,0.669273540536087,-0.655963499526528,1.32523704006262,"hostile",0.669273540536086
"530","p2",60,23,"2","unbal","unbal",2.5,3,2,"like",5.883928571,1.75,0,"Es steht fest, dass zwischen behaupteter und nachgewiesener Wirksamkeit in der alternativen Medizin ein Unterschied besteht. Sehr viele Methoden haben sich entweder als nicht ausreichend wirksam erwiesen oder es liegen dazu kaum qualitativ hochwertige wissenschaftliche Studien vor, die die Wirksamkeit von alternativen Heilmethoden belegen können. ","Mangelnde wissenschaftliche Belege",2.116071429,-1.00958212046969,-0.655963499526528,0.35361862094316,"friendly",-1.00958212046969
"531","p2",144,32,"2","unbal","unbal",4.16666666666667,3.66666666666667,3,"like",5.883928571,1.75,0,"Es steht fest, dass zwischen behaupteter und nachgewiesener Wirksamkeit in der alternativen Medizin ein Unterschied besteht. Sehr viele Methoden haben sich entweder als nicht ausreichend wirksam erwiesen oder es liegen dazu kaum qualitativ hochwertige wissenschaftliche Studien vor, die die Wirksamkeit von alternativen Heilmethoden belegen können. ","Mangelnde wissenschaftliche Belege",2.116071429,-0.1701542899668,-0.655963499526528,0.485809209559728,"friendly",-0.170154289966801
"532","p2",169,23,"1","unbal","unbal",2.5,5,3,"dislike",5.883928571,1.75,0,"Es steht fest, dass zwischen behaupteter und nachgewiesener Wirksamkeit in der alternativen Medizin ein Unterschied besteht. Sehr viele Methoden haben sich entweder als nicht ausreichend wirksam erwiesen oder es liegen dazu kaum qualitativ hochwertige wissenschaftliche Studien vor, die die Wirksamkeit von alternativen Heilmethoden belegen können. ","Mangelnde wissenschaftliche Belege",2.116071429,-1.00958212046969,-0.655963499526528,0.35361862094316,"friendly",-1.00958212046969
"533","p2",156,21,"2","unbal","unbal",6.5,6.33333333333333,6,"dislike",5.883928571,1.75,0,"Es steht fest, dass zwischen behaupteter und nachgewiesener Wirksamkeit in der alternativen Medizin ein Unterschied besteht. Sehr viele Methoden haben sich entweder als nicht ausreichend wirksam erwiesen oder es liegen dazu kaum qualitativ hochwertige wissenschaftliche Studien vor, die die Wirksamkeit von alternativen Heilmethoden belegen können. ","Mangelnde wissenschaftliche Belege",2.116071429,1.00504467273724,-0.655963499526528,1.66100817226377,"hostile",1.00504467273724
"534","p2",3,51,"2","unbal","unbal",1.66666666666667,1.66666666666667,1,"like",5.883928571,1.75,0,"Es steht fest, dass zwischen behaupteter und nachgewiesener Wirksamkeit in der alternativen Medizin ein Unterschied besteht. Sehr viele Methoden haben sich entweder als nicht ausreichend wirksam erwiesen oder es liegen dazu kaum qualitativ hochwertige wissenschaftliche Studien vor, die die Wirksamkeit von alternativen Heilmethoden belegen können. ","Mangelnde wissenschaftliche Belege",2.116071429,-1.42929603572113,-0.655963499526528,0.773332536194604,"friendly",-1.42929603572113
"535","p2",162,22,"2","unbal","unbal",2.83333333333333,1.83333333333333,1,"like",5.883928571,1.75,0,"Es steht fest, dass zwischen behaupteter und nachgewiesener Wirksamkeit in der alternativen Medizin ein Unterschied besteht. Sehr viele Methoden haben sich entweder als nicht ausreichend wirksam erwiesen oder es liegen dazu kaum qualitativ hochwertige wissenschaftliche Studien vor, die die Wirksamkeit von alternativen Heilmethoden belegen können. ","Mangelnde wissenschaftliche Belege",2.116071429,-0.84169655436911,-0.655963499526528,0.185733054842582,"friendly",-0.841696554369112
"536","p2",174,29,"3","unbal","unbal",2.16666666666667,2,1,"like",5.883928571,1.75,0,"Es steht fest, dass zwischen behaupteter und nachgewiesener Wirksamkeit in der alternativen Medizin ein Unterschied besteht. Sehr viele Methoden haben sich entweder als nicht ausreichend wirksam erwiesen oder es liegen dazu kaum qualitativ hochwertige wissenschaftliche Studien vor, die die Wirksamkeit von alternativen Heilmethoden belegen können. ","Mangelnde wissenschaftliche Belege",2.116071429,-1.17746768657027,-0.655963499526528,0.521504187043738,"friendly",-1.17746768657027
"537","p2",151,25,"1","unbal","unbal",2.16666666666667,1.66666666666667,2,"like",5.883928571,1.75,0,"Es steht fest, dass zwischen behaupteter und nachgewiesener Wirksamkeit in der alternativen Medizin ein Unterschied besteht. Sehr viele Methoden haben sich entweder als nicht ausreichend wirksam erwiesen oder es liegen dazu kaum qualitativ hochwertige wissenschaftliche Studien vor, die die Wirksamkeit von alternativen Heilmethoden belegen können. ","Mangelnde wissenschaftliche Belege",2.116071429,-1.17746768657027,-0.655963499526528,0.521504187043738,"friendly",-1.17746768657027
"538","p2",47,27,"2","unbal","unbal",1,1,1,"like",5.883928571,1.75,0,"Es steht fest, dass zwischen behaupteter und nachgewiesener Wirksamkeit in der alternativen Medizin ein Unterschied besteht. Sehr viele Methoden haben sich entweder als nicht ausreichend wirksam erwiesen oder es liegen dazu kaum qualitativ hochwertige wissenschaftliche Studien vor, die die Wirksamkeit von alternativen Heilmethoden belegen können. ","Mangelnde wissenschaftliche Belege",2.116071429,-1.76506716792229,-0.655963499526528,1.10910366839576,"friendly",-1.76506716792229
"539","p2",20,23,"2","unbal","unbal",4.5,5.5,2,"like",5.883928571,1.75,0,"Es steht fest, dass zwischen behaupteter und nachgewiesener Wirksamkeit in der alternativen Medizin ein Unterschied besteht. Sehr viele Methoden haben sich entweder als nicht ausreichend wirksam erwiesen oder es liegen dazu kaum qualitativ hochwertige wissenschaftliche Studien vor, die die Wirksamkeit von alternativen Heilmethoden belegen können. ","Mangelnde wissenschaftliche Belege",2.116071429,-0.00226872386622277,-0.655963499526528,0.653694775660305,"friendly",-0.00226872386622411
"540","p2",116,24,"2","unbal","unbal",2.5,1.66666666666667,6,"like",5.883928571,1.75,0,"Es steht fest, dass zwischen behaupteter und nachgewiesener Wirksamkeit in der alternativen Medizin ein Unterschied besteht. Sehr viele Methoden haben sich entweder als nicht ausreichend wirksam erwiesen oder es liegen dazu kaum qualitativ hochwertige wissenschaftliche Studien vor, die die Wirksamkeit von alternativen Heilmethoden belegen können. ","Mangelnde wissenschaftliche Belege",2.116071429,-1.00958212046969,-0.655963499526528,0.35361862094316,"friendly",-1.00958212046969
"541","p2",25,25,"2","unbal","unbal",3.33333333333333,2.5,1,"like",5.883928571,1.75,0,"Es steht fest, dass zwischen behaupteter und nachgewiesener Wirksamkeit in der alternativen Medizin ein Unterschied besteht. Sehr viele Methoden haben sich entweder als nicht ausreichend wirksam erwiesen oder es liegen dazu kaum qualitativ hochwertige wissenschaftliche Studien vor, die die Wirksamkeit von alternativen Heilmethoden belegen können. ","Mangelnde wissenschaftliche Belege",2.116071429,-0.589868205218244,-0.655963499526528,0.066095294308284,"friendly",-0.589868205218245
"542","p2",131,21,"2","unbal","unbal",2.5,2.16666666666667,4,"like",5.883928571,1.75,0,"Es steht fest, dass zwischen behaupteter und nachgewiesener Wirksamkeit in der alternativen Medizin ein Unterschied besteht. Sehr viele Methoden haben sich entweder als nicht ausreichend wirksam erwiesen oder es liegen dazu kaum qualitativ hochwertige wissenschaftliche Studien vor, die die Wirksamkeit von alternativen Heilmethoden belegen können. ","Mangelnde wissenschaftliche Belege",2.116071429,-1.00958212046969,-0.655963499526528,0.35361862094316,"friendly",-1.00958212046969
"543","p2",36,22,"2","unbal","unbal",7.5,7,3,"like",5.883928571,1.75,0,"Es steht fest, dass zwischen behaupteter und nachgewiesener Wirksamkeit in der alternativen Medizin ein Unterschied besteht. Sehr viele Methoden haben sich entweder als nicht ausreichend wirksam erwiesen oder es liegen dazu kaum qualitativ hochwertige wissenschaftliche Studien vor, die die Wirksamkeit von alternativen Heilmethoden belegen können. ","Mangelnde wissenschaftliche Belege",2.116071429,1.50870137103897,-0.655963499526528,2.1646648705655,"hostile",1.50870137103897
"544","p2",50,23,"2","unbal","unbal",5.83333333333333,5,1,"like",5.883928571,1.75,0,"Es steht fest, dass zwischen behaupteter und nachgewiesener Wirksamkeit in der alternativen Medizin ein Unterschied besteht. Sehr viele Methoden haben sich entweder als nicht ausreichend wirksam erwiesen oder es liegen dazu kaum qualitativ hochwertige wissenschaftliche Studien vor, die die Wirksamkeit von alternativen Heilmethoden belegen können. ","Mangelnde wissenschaftliche Belege",2.116071429,0.669273540536087,-0.655963499526528,1.32523704006262,"hostile",0.669273540536086
"545","p2",73,23,"2","unbal","unbal",9,9,1,"dislike",5.883928571,1.75,0,"Es steht fest, dass zwischen behaupteter und nachgewiesener Wirksamkeit in der alternativen Medizin ein Unterschied besteht. Sehr viele Methoden haben sich entweder als nicht ausreichend wirksam erwiesen oder es liegen dazu kaum qualitativ hochwertige wissenschaftliche Studien vor, die die Wirksamkeit von alternativen Heilmethoden belegen können. ","Mangelnde wissenschaftliche Belege",2.116071429,2.26418641849157,-0.655963499526528,2.9201499180181,"hostile",2.26418641849157
"546","p2",92,23,"2","unbal","unbal",1,1,6,"like",5.883928571,1.75,0,"Es steht fest, dass zwischen behaupteter und nachgewiesener Wirksamkeit in der alternativen Medizin ein Unterschied besteht. Sehr viele Methoden haben sich entweder als nicht ausreichend wirksam erwiesen oder es liegen dazu kaum qualitativ hochwertige wissenschaftliche Studien vor, die die Wirksamkeit von alternativen Heilmethoden belegen können. ","Mangelnde wissenschaftliche Belege",2.116071429,-1.76506716792229,-0.655963499526528,1.10910366839576,"friendly",-1.76506716792229
"547","p2",62,22,"2","unbal","unbal",4.5,4.5,6,"like",5.883928571,1.75,0,"Es steht fest, dass zwischen behaupteter und nachgewiesener Wirksamkeit in der alternativen Medizin ein Unterschied besteht. Sehr viele Methoden haben sich entweder als nicht ausreichend wirksam erwiesen oder es liegen dazu kaum qualitativ hochwertige wissenschaftliche Studien vor, die die Wirksamkeit von alternativen Heilmethoden belegen können. ","Mangelnde wissenschaftliche Belege",2.116071429,-0.00226872386622277,-0.655963499526528,0.653694775660305,"friendly",-0.00226872386622411
"548","p2",150,24,"2","unbal","unbal",8.33333333333333,8,6,"dislike",5.883928571,1.75,0,"Es steht fest, dass zwischen behaupteter und nachgewiesener Wirksamkeit in der alternativen Medizin ein Unterschied besteht. Sehr viele Methoden haben sich entweder als nicht ausreichend wirksam erwiesen oder es liegen dazu kaum qualitativ hochwertige wissenschaftliche Studien vor, die die Wirksamkeit von alternativen Heilmethoden belegen können. ","Mangelnde wissenschaftliche Belege",2.116071429,1.92841528629042,-0.655963499526528,2.58437878581695,"hostile",1.92841528629042
"549","p2",120,24,"2","unbal","unbal",5.5,5.83333333333333,1,"dislike",5.883928571,1.75,0,"Es steht fest, dass zwischen behaupteter und nachgewiesener Wirksamkeit in der alternativen Medizin ein Unterschied besteht. Sehr viele Methoden haben sich entweder als nicht ausreichend wirksam erwiesen oder es liegen dazu kaum qualitativ hochwertige wissenschaftliche Studien vor, die die Wirksamkeit von alternativen Heilmethoden belegen können. ","Mangelnde wissenschaftliche Belege",2.116071429,0.50138797443551,-0.655963499526528,1.15735147396204,"hostile",0.501387974435508
"550","p2",78,34,"2","unbal","unbal",3.33333333333333,3.16666666666667,1,"like",5.883928571,1.75,0,"Es steht fest, dass zwischen behaupteter und nachgewiesener Wirksamkeit in der alternativen Medizin ein Unterschied besteht. Sehr viele Methoden haben sich entweder als nicht ausreichend wirksam erwiesen oder es liegen dazu kaum qualitativ hochwertige wissenschaftliche Studien vor, die die Wirksamkeit von alternativen Heilmethoden belegen können. ","Mangelnde wissenschaftliche Belege",2.116071429,-0.589868205218244,-0.655963499526528,0.066095294308284,"friendly",-0.589868205218245
"551","p2",10,20,"2","unbal","unbal",3.33333333333333,2.66666666666667,1,"like",5.883928571,1.75,0,"Es steht fest, dass zwischen behaupteter und nachgewiesener Wirksamkeit in der alternativen Medizin ein Unterschied besteht. Sehr viele Methoden haben sich entweder als nicht ausreichend wirksam erwiesen oder es liegen dazu kaum qualitativ hochwertige wissenschaftliche Studien vor, die die Wirksamkeit von alternativen Heilmethoden belegen können. ","Mangelnde wissenschaftliche Belege",2.116071429,-0.589868205218244,-0.655963499526528,0.066095294308284,"friendly",-0.589868205218245
"552","p2",170,21,"1","unbal","unbal",3.66666666666667,2,1,"like",5.883928571,1.75,0,"Es steht fest, dass zwischen behaupteter und nachgewiesener Wirksamkeit in der alternativen Medizin ein Unterschied besteht. Sehr viele Methoden haben sich entweder als nicht ausreichend wirksam erwiesen oder es liegen dazu kaum qualitativ hochwertige wissenschaftliche Studien vor, die die Wirksamkeit von alternativen Heilmethoden belegen können. ","Mangelnde wissenschaftliche Belege",2.116071429,-0.421982639117667,-0.655963499526528,0.233980860408861,"friendly",-0.421982639117668
"553","p2",100,20,"2","unbal","unbal",6.33333333333333,5.33333333333333,2,"like",5.883928571,1.75,0,"Es steht fest, dass zwischen behaupteter und nachgewiesener Wirksamkeit in der alternativen Medizin ein Unterschied besteht. Sehr viele Methoden haben sich entweder als nicht ausreichend wirksam erwiesen oder es liegen dazu kaum qualitativ hochwertige wissenschaftliche Studien vor, die die Wirksamkeit von alternativen Heilmethoden belegen können. ","Mangelnde wissenschaftliche Belege",2.116071429,0.921101889686953,-0.655963499526528,1.57706538921348,"hostile",0.921101889686952
"554","p2",53,68,"1","unbal","unbal",4.83333333333333,4.33333333333333,3,"like",5.883928571,1.75,0,"Es steht fest, dass zwischen behaupteter und nachgewiesener Wirksamkeit in der alternativen Medizin ein Unterschied besteht. Sehr viele Methoden haben sich entweder als nicht ausreichend wirksam erwiesen oder es liegen dazu kaum qualitativ hochwertige wissenschaftliche Studien vor, die die Wirksamkeit von alternativen Heilmethoden belegen können. ","Mangelnde wissenschaftliche Belege",2.116071429,0.165616842234355,-0.655963499526528,0.821580341760883,"friendly",0.165616842234353
"555","p2",165,22,"2","unbal","unbal",3,2.33333333333333,2,"like",5.883928571,1.75,0,"Es steht fest, dass zwischen behaupteter und nachgewiesener Wirksamkeit in der alternativen Medizin ein Unterschied besteht. Sehr viele Methoden haben sich entweder als nicht ausreichend wirksam erwiesen oder es liegen dazu kaum qualitativ hochwertige wissenschaftliche Studien vor, die die Wirksamkeit von alternativen Heilmethoden belegen können. ","Mangelnde wissenschaftliche Belege",2.116071429,-0.757753771318822,-0.655963499526528,0.101790271792294,"friendly",-0.757753771318823
"556","p2",130,31,"2","unbal","unbal",6,5.5,1,"like",5.883928571,1.75,0,"Es steht fest, dass zwischen behaupteter und nachgewiesener Wirksamkeit in der alternativen Medizin ein Unterschied besteht. Sehr viele Methoden haben sich entweder als nicht ausreichend wirksam erwiesen oder es liegen dazu kaum qualitativ hochwertige wissenschaftliche Studien vor, die die Wirksamkeit von alternativen Heilmethoden belegen können. ","Mangelnde wissenschaftliche Belege",2.116071429,0.753216323586376,-0.655963499526528,1.4091798231129,"hostile",0.753216323586375
"557","p2",17,21,"2","unbal","unbal",4,4.33333333333333,4,"like",5.883928571,1.75,0,"Es steht fest, dass zwischen behaupteter und nachgewiesener Wirksamkeit in der alternativen Medizin ein Unterschied besteht. Sehr viele Methoden haben sich entweder als nicht ausreichend wirksam erwiesen oder es liegen dazu kaum qualitativ hochwertige wissenschaftliche Studien vor, die die Wirksamkeit von alternativen Heilmethoden belegen können. ","Mangelnde wissenschaftliche Belege",2.116071429,-0.254097073017089,-0.655963499526528,0.401866426509439,"friendly",-0.25409707301709
"558","p2",109,19,"1","unbal","unbal",3,1.5,1,"like",5.883928571,1.75,0,"Es steht fest, dass zwischen behaupteter und nachgewiesener Wirksamkeit in der alternativen Medizin ein Unterschied besteht. Sehr viele Methoden haben sich entweder als nicht ausreichend wirksam erwiesen oder es liegen dazu kaum qualitativ hochwertige wissenschaftliche Studien vor, die die Wirksamkeit von alternativen Heilmethoden belegen können. ","Mangelnde wissenschaftliche Belege",2.116071429,-0.757753771318822,-0.655963499526528,0.101790271792294,"friendly",-0.757753771318823
"559","p2",34,29,"2","unbal","unbal",5.83333333333333,5.5,5,"like",5.883928571,1.75,0,"Es steht fest, dass zwischen behaupteter und nachgewiesener Wirksamkeit in der alternativen Medizin ein Unterschied besteht. Sehr viele Methoden haben sich entweder als nicht ausreichend wirksam erwiesen oder es liegen dazu kaum qualitativ hochwertige wissenschaftliche Studien vor, die die Wirksamkeit von alternativen Heilmethoden belegen können. ","Mangelnde wissenschaftliche Belege",2.116071429,0.669273540536087,-0.655963499526528,1.32523704006262,"hostile",0.669273540536086
"560","p2",63,69,"1","unbal","unbal",1.83333333333333,1.33333333333333,5,"like",5.883928571,1.75,0,"Es steht fest, dass zwischen behaupteter und nachgewiesener Wirksamkeit in der alternativen Medizin ein Unterschied besteht. Sehr viele Methoden haben sich entweder als nicht ausreichend wirksam erwiesen oder es liegen dazu kaum qualitativ hochwertige wissenschaftliche Studien vor, die die Wirksamkeit von alternativen Heilmethoden belegen können. ","Mangelnde wissenschaftliche Belege",2.116071429,-1.34535325267084,-0.655963499526528,0.689389753144315,"friendly",-1.34535325267084
"561","p2",106,22,"2","unbal","unbal",6.16666666666667,6.16666666666667,6,"like",5.883928571,1.75,0,"Es steht fest, dass zwischen behaupteter und nachgewiesener Wirksamkeit in der alternativen Medizin ein Unterschied besteht. Sehr viele Methoden haben sich entweder als nicht ausreichend wirksam erwiesen oder es liegen dazu kaum qualitativ hochwertige wissenschaftliche Studien vor, die die Wirksamkeit von alternativen Heilmethoden belegen können. ","Mangelnde wissenschaftliche Belege",2.116071429,0.837159106636665,-0.655963499526528,1.49312260616319,"hostile",0.837159106636664
"562","p2",135,36,"2","unbal","unbal",1,1,2,"like",5.883928571,1.75,0,"Es steht fest, dass zwischen behaupteter und nachgewiesener Wirksamkeit in der alternativen Medizin ein Unterschied besteht. Sehr viele Methoden haben sich entweder als nicht ausreichend wirksam erwiesen oder es liegen dazu kaum qualitativ hochwertige wissenschaftliche Studien vor, die die Wirksamkeit von alternativen Heilmethoden belegen können. ","Mangelnde wissenschaftliche Belege",2.116071429,-1.76506716792229,-0.655963499526528,1.10910366839576,"friendly",-1.76506716792229
"563","p2",11,23,"2","unbal","unbal",1.66666666666667,1,2,"like",5.883928571,1.75,0,"Es steht fest, dass zwischen behaupteter und nachgewiesener Wirksamkeit in der alternativen Medizin ein Unterschied besteht. Sehr viele Methoden haben sich entweder als nicht ausreichend wirksam erwiesen oder es liegen dazu kaum qualitativ hochwertige wissenschaftliche Studien vor, die die Wirksamkeit von alternativen Heilmethoden belegen können. ","Mangelnde wissenschaftliche Belege",2.116071429,-1.42929603572113,-0.655963499526528,0.773332536194604,"friendly",-1.42929603572113
"564","p2",145,47,"1","unbal","unbal",2.83333333333333,2.33333333333333,4,"like",5.883928571,1.75,0,"Es steht fest, dass zwischen behaupteter und nachgewiesener Wirksamkeit in der alternativen Medizin ein Unterschied besteht. Sehr viele Methoden haben sich entweder als nicht ausreichend wirksam erwiesen oder es liegen dazu kaum qualitativ hochwertige wissenschaftliche Studien vor, die die Wirksamkeit von alternativen Heilmethoden belegen können. ","Mangelnde wissenschaftliche Belege",2.116071429,-0.84169655436911,-0.655963499526528,0.185733054842582,"friendly",-0.841696554369112
"565","p2",42,28,"2","unbal","unbal",4.83333333333333,4.5,6,"like",5.883928571,1.75,0,"Es steht fest, dass zwischen behaupteter und nachgewiesener Wirksamkeit in der alternativen Medizin ein Unterschied besteht. Sehr viele Methoden haben sich entweder als nicht ausreichend wirksam erwiesen oder es liegen dazu kaum qualitativ hochwertige wissenschaftliche Studien vor, die die Wirksamkeit von alternativen Heilmethoden belegen können. ","Mangelnde wissenschaftliche Belege",2.116071429,0.165616842234355,-0.655963499526528,0.821580341760883,"friendly",0.165616842234353
"566","p2",129,25,"2","unbal","unbal",1,1,6,"like",5.883928571,1.75,0,"Es steht fest, dass zwischen behaupteter und nachgewiesener Wirksamkeit in der alternativen Medizin ein Unterschied besteht. Sehr viele Methoden haben sich entweder als nicht ausreichend wirksam erwiesen oder es liegen dazu kaum qualitativ hochwertige wissenschaftliche Studien vor, die die Wirksamkeit von alternativen Heilmethoden belegen können. ","Mangelnde wissenschaftliche Belege",2.116071429,-1.76506716792229,-0.655963499526528,1.10910366839576,"friendly",-1.76506716792229
"567","p2",83,25,"2","unbal","unbal",4.33333333333333,4.16666666666667,2,"like",5.883928571,1.75,0,"Es steht fest, dass zwischen behaupteter und nachgewiesener Wirksamkeit in der alternativen Medizin ein Unterschied besteht. Sehr viele Methoden haben sich entweder als nicht ausreichend wirksam erwiesen oder es liegen dazu kaum qualitativ hochwertige wissenschaftliche Studien vor, die die Wirksamkeit von alternativen Heilmethoden belegen können. ","Mangelnde wissenschaftliche Belege",2.116071429,-0.0862115069165117,-0.655963499526528,0.569751992610016,"friendly",-0.086211506916513
"568","p2",164,28,"2","unbal","unbal",5.5,5.16666666666667,2,"like",5.883928571,1.75,0,"Es steht fest, dass zwischen behaupteter und nachgewiesener Wirksamkeit in der alternativen Medizin ein Unterschied besteht. Sehr viele Methoden haben sich entweder als nicht ausreichend wirksam erwiesen oder es liegen dazu kaum qualitativ hochwertige wissenschaftliche Studien vor, die die Wirksamkeit von alternativen Heilmethoden belegen können. ","Mangelnde wissenschaftliche Belege",2.116071429,0.50138797443551,-0.655963499526528,1.15735147396204,"hostile",0.501387974435508
"569","p2",79,23,"2","unbal","unbal",2,1.33333333333333,3,"like",5.883928571,1.75,0,"Es steht fest, dass zwischen behaupteter und nachgewiesener Wirksamkeit in der alternativen Medizin ein Unterschied besteht. Sehr viele Methoden haben sich entweder als nicht ausreichend wirksam erwiesen oder es liegen dazu kaum qualitativ hochwertige wissenschaftliche Studien vor, die die Wirksamkeit von alternativen Heilmethoden belegen können. ","Mangelnde wissenschaftliche Belege",2.116071429,-1.26141046962055,-0.655963499526528,0.605446970094026,"friendly",-1.26141046962056
"570","p2",160,21,"2","unbal","unbal",6.5,6.83333333333333,2,"like",5.883928571,1.75,0,"Es steht fest, dass zwischen behaupteter und nachgewiesener Wirksamkeit in der alternativen Medizin ein Unterschied besteht. Sehr viele Methoden haben sich entweder als nicht ausreichend wirksam erwiesen oder es liegen dazu kaum qualitativ hochwertige wissenschaftliche Studien vor, die die Wirksamkeit von alternativen Heilmethoden belegen können. ","Mangelnde wissenschaftliche Belege",2.116071429,1.00504467273724,-0.655963499526528,1.66100817226377,"hostile",1.00504467273724
"571","p2",136,25,"2","unbal","unbal",7,6.83333333333333,4,"dislike",5.883928571,1.75,0,"Es steht fest, dass zwischen behaupteter und nachgewiesener Wirksamkeit in der alternativen Medizin ein Unterschied besteht. Sehr viele Methoden haben sich entweder als nicht ausreichend wirksam erwiesen oder es liegen dazu kaum qualitativ hochwertige wissenschaftliche Studien vor, die die Wirksamkeit von alternativen Heilmethoden belegen können. ","Mangelnde wissenschaftliche Belege",2.116071429,1.25687302188811,-0.655963499526528,1.91283652141464,"hostile",1.25687302188811
"572","p2",13,22,"2","unbal","unbal",5.33333333333333,5.33333333333333,4,"dislike",5.883928571,1.75,0,"Es steht fest, dass zwischen behaupteter und nachgewiesener Wirksamkeit in der alternativen Medizin ein Unterschied besteht. Sehr viele Methoden haben sich entweder als nicht ausreichend wirksam erwiesen oder es liegen dazu kaum qualitativ hochwertige wissenschaftliche Studien vor, die die Wirksamkeit von alternativen Heilmethoden belegen können. ","Mangelnde wissenschaftliche Belege",2.116071429,0.417445191385221,-0.655963499526528,1.07340869091175,"hostile",0.41744519138522
"573","p2",22,21,"1","unbal","unbal",2.33333333333333,1.66666666666667,6,"like",5.883928571,1.75,0,"Es steht fest, dass zwischen behaupteter und nachgewiesener Wirksamkeit in der alternativen Medizin ein Unterschied besteht. Sehr viele Methoden haben sich entweder als nicht ausreichend wirksam erwiesen oder es liegen dazu kaum qualitativ hochwertige wissenschaftliche Studien vor, die die Wirksamkeit von alternativen Heilmethoden belegen können. ","Mangelnde wissenschaftliche Belege",2.116071429,-1.09352490351998,-0.655963499526528,0.437561403993449,"friendly",-1.09352490351998
"574","p2",35,21,"2","unbal","unbal",2.16666666666667,1.83333333333333,1,"like",5.883928571,1.75,0,"Es steht fest, dass zwischen behaupteter und nachgewiesener Wirksamkeit in der alternativen Medizin ein Unterschied besteht. Sehr viele Methoden haben sich entweder als nicht ausreichend wirksam erwiesen oder es liegen dazu kaum qualitativ hochwertige wissenschaftliche Studien vor, die die Wirksamkeit von alternativen Heilmethoden belegen können. ","Mangelnde wissenschaftliche Belege",2.116071429,-1.17746768657027,-0.655963499526528,0.521504187043738,"friendly",-1.17746768657027
"575","p2",126,23,"2","unbal","unbal",2.16666666666667,1.33333333333333,1,"like",5.883928571,1.75,0,"Es steht fest, dass zwischen behaupteter und nachgewiesener Wirksamkeit in der alternativen Medizin ein Unterschied besteht. Sehr viele Methoden haben sich entweder als nicht ausreichend wirksam erwiesen oder es liegen dazu kaum qualitativ hochwertige wissenschaftliche Studien vor, die die Wirksamkeit von alternativen Heilmethoden belegen können. ","Mangelnde wissenschaftliche Belege",2.116071429,-1.17746768657027,-0.655963499526528,0.521504187043738,"friendly",-1.17746768657027
"576","p2",124,30,"2","unbal","unbal",7.66666666666667,6.83333333333333,5,"dislike",5.883928571,1.75,0,"Es steht fest, dass zwischen behaupteter und nachgewiesener Wirksamkeit in der alternativen Medizin ein Unterschied besteht. Sehr viele Methoden haben sich entweder als nicht ausreichend wirksam erwiesen oder es liegen dazu kaum qualitativ hochwertige wissenschaftliche Studien vor, die die Wirksamkeit von alternativen Heilmethoden belegen können. ","Mangelnde wissenschaftliche Belege",2.116071429,1.59264415408926,-0.655963499526528,2.24860765361579,"hostile",1.59264415408926
"577","p2",117,29,"2","unbal","unbal",3.16666666666667,4.16666666666667,2,"like",5.883928571,1.75,0,"Es steht fest, dass zwischen behaupteter und nachgewiesener Wirksamkeit in der alternativen Medizin ein Unterschied besteht. Sehr viele Methoden haben sich entweder als nicht ausreichend wirksam erwiesen oder es liegen dazu kaum qualitativ hochwertige wissenschaftliche Studien vor, die die Wirksamkeit von alternativen Heilmethoden belegen können. ","Mangelnde wissenschaftliche Belege",2.116071429,-0.673810988268533,-0.655963499526528,0.0178474887420049,"friendly",-0.673810988268534
"578","p20",108,22,"2","bal","bal",4.66666666666667,4.5,2,"like",6.361111111,4.333333333,0,"E: Man darf nicht vergessen, dass die Branche der Alternativmedizin dank ihrer Lobbyisten hohe Umsätze verbucht. Diese Alternativmediziner, die meist nicht einmal Medizin studiert haben, halten alle zum Narren, denn selbstgefällig verschreiben sie dem beeinflussbaren Patienten meist Medikamente, die sehr  viel kosten und am Ende nichts bewirken. ","Geld kassieren, ohne Wirkung zu zeigen",1.638888889,0.0816740591840661,-0.867774614680402,0.949448673864468,"balanced",0.0816740591840648
